UNITID,PopCode,EFTOTLT,Population
184694,11,22,
184694,12,873,Graduate
184694,19,82,
184694,20,1343,
184694,21,2525,
184694,22,1927,
184694,23,1924,
184694,24,562,
184694,25,1362,
184694,31,3,
184694,32,598,
184694,39,81,
184694,40,1281,
184694,41,360,
184694,42,85,
184694,43,66,
184694,44,3,
184694,45,63,
184694,51,19,
184694,52,275,
184694,59,1,
184694,60,62,
184746,1,146,All Students
184746,2,146,Undergrad
184746,3,146,
184746,4,139,
184746,5,7,
184746,20,7,
184746,21,122,
184746,22,122,
184746,23,122,
184746,24,116,
184746,25,6,
184746,40,6,
184746,41,24,
184746,42,24,
184746,43,24,
184746,44,23,
184746,45,1,
184746,60,1,
184773,1,2013,All Students
184773,2,1616,Undergrad
184773,3,1195,
184773,4,223,
184773,5,972,
184773,11,421,
184773,12,397,Graduate
184773,19,159,
184773,20,813,
184773,21,1295,
184773,22,1114,
184773,23,1114,
184773,24,215,
184773,25,899,
184773,32,181,
184773,39,145,
184773,40,754,
184773,41,718,
184773,42,502,
184773,43,81,
184773,44,8,
184773,45,73,
184773,51,421,
184773,52,216,
184773,59,14,
184773,60,59,
184782,1,21026,All Students
184782,2,16100,Undergrad
184782,3,15841,
184782,4,3506,
184782,5,12335,
184782,11,259,
184782,12,4926,Graduate
184782,19,1881,
184782,20,10454,
184782,21,17305,
184782,22,14187,
184782,23,14181,
184782,24,3489,
184782,25,10692,
184782,31,6,
184782,32,3118,
184782,39,1631,
184782,40,9061,
184782,41,3721,
184782,42,1913,
184782,43,1660,
184782,44,17,
184782,45,1643,
184782,51,253,
184782,52,1808,
184782,59,250,
184782,60,1393,
184791,1,5218,All Students
184791,2,5218,Undergrad
184791,3,4234,
184791,4,1174,
184791,5,3060,
184791,11,984,
184791,19,424,
184791,20,2636,
184791,21,2711,
184791,22,2711,
184791,23,2635,
184791,24,1010,
184791,25,1625,
184791,31,76,
184791,39,242,
184791,40,1383,
184791,41,2507,
184791,42,2507,
184791,43,1599,
184791,44,164,
184791,45,1435,
184791,51,908,
184791,59,182,
184791,60,1253,
184816,1,139,All Students
184816,2,139,Undergrad
184816,3,139,
184816,4,94,
184816,5,45,
184816,20,45,
184816,21,81,
184816,22,81,
184816,23,81,
184816,24,59,
184816,25,22,
184816,40,22,
184816,41,58,
184816,42,58,
184816,43,58,
184816,44,35,
184816,45,23,
184816,60,23,
184959,1,1203,All Students
184959,2,1203,Undergrad
184959,3,1203,
184959,4,206,
184959,5,997,
184959,19,317,
184959,20,680,
184959,21,660,
184959,22,660,
184959,23,660,
184959,24,175,
184959,25,485,
184959,39,146,
184959,40,339,
184959,41,543,
184959,42,543,
184959,43,543,
184959,44,31,
184959,45,512,
184959,59,171,
184959,60,341,
184968,1,178,All Students
184968,2,178,Undergrad
184968,3,178,
184968,4,1,
184968,5,177,
184968,20,177,
184968,21,34,
184968,22,34,
184968,23,34,
184968,24,1,
184968,25,33,
184968,40,33,
184968,41,144,
184968,42,144,
184968,43,144,
184968,45,144,
184968,60,144,
184995,1,7763,All Students
184995,2,7763,Undergrad
184995,3,6626,
184995,4,1801,
184995,5,4825,
184995,11,1137,
184995,19,301,
184995,20,4524,
184995,21,3985,
184995,22,3985,
184995,23,3856,
184995,24,1303,
184995,25,2553,
184995,31,129,
184995,39,183,
184995,40,2370,
184995,41,3778,
184995,42,3778,
184995,43,2770,
184995,44,498,
184995,45,2272,
184995,51,1008,
184995,59,118,
184995,60,2154,
185129,1,5429,All Students
185129,2,3871,Undergrad
185129,3,3681,
185129,4,549,
185129,5,3132,
185129,11,190,
185129,12,1558,Graduate
185129,19,458,
185129,20,2674,
185129,21,3608,
185129,22,3308,
185129,23,3287,
185129,24,544,
185129,25,2743,
185129,31,21,
185129,32,300,
185129,39,431,
185129,40,2312,
185129,41,1821,
185129,42,563,
185129,43,394,
185129,44,5,
185129,45,389,
185129,51,169,
185129,52,1258,
185129,59,27,
185129,60,362,
185262,1,13905,All Students
185262,2,11758,Undergrad
185262,3,11433,
185262,4,1975,
185262,5,9458,
185262,11,325,
185262,12,2147,Graduate
185262,19,1466,
185262,20,7992,
185262,21,11147,
185262,22,10001,
185262,23,9867,
185262,24,1930,
185262,25,7937,
185262,31,134,
185262,32,1146,
185262,39,1170,
185262,40,6767,
185262,41,2758,
185262,42,1757,
185262,43,1566,
185262,44,45,
185262,45,1521,
185262,51,191,
185262,52,1001,
185262,59,296,
185262,60,1225,
185396,1,1785,All Students
185396,2,1785,Undergrad
185396,3,1785,
185396,4,782,
185396,5,1003,
185396,20,1003,
185396,21,1785,
185396,22,1785,
185396,23,1785,
185396,24,782,
185396,25,1003,
185396,40,1003,
185466,1,346,All Students
185466,2,346,Undergrad
185466,3,346,
185466,4,344,
185466,5,2,
185466,20,2,
185466,21,125,
185466,22,125,
185466,23,125,
185466,24,124,
185466,25,1,
185466,40,1,
185466,41,221,
185466,42,221,
185466,43,221,
185466,44,220,
185466,45,1,
185466,60,1,
185509,1,6394,All Students
185509,2,6394,Undergrad
185509,3,5404,
185509,4,1403,
185509,5,4001,
185509,11,990,
185509,19,267,
185509,20,3734,
185509,21,2080,
185509,22,2080,
185509,23,2042,
185509,24,891,
185509,25,1151,
185509,31,38,
185509,39,87,
185509,40,1064,
185509,41,4314,
185509,42,4314,
185509,43,3362,
185509,44,512,
185509,45,2850,
185509,51,952,
185509,59,180,
185509,60,2670,
185536,1,12044,All Students
185536,2,12044,Undergrad
185536,3,8469,
185536,4,2569,
185536,5,5900,
185536,11,3575,
185536,19,311,
185536,20,5589,
185536,21,4378,
185536,22,4378,
185536,23,4178,
185536,24,1753,
185536,25,2425,
185536,31,200,
185536,39,172,
185536,40,2253,
185536,41,7666,
185536,42,7666,
185536,43,4291,
185536,44,816,
185536,45,3475,
185536,51,3375,
185536,59,139,
185536,60,3336,
185572,1,4767,All Students
185572,2,3710,Undergrad
185572,3,3684,
185572,4,828,
185572,5,2856,
185572,11,26,
185572,12,1057,Graduate
185572,19,188,
185572,20,2668,
185572,21,4144,
185572,22,3594,
185572,23,3592,
185572,24,827,
185572,25,2765,
185572,31,2,
185572,32,550,
185572,39,179,
185572,40,2586,
185572,41,623,
185572,42,116,
185572,43,92,
185572,44,1,
185572,45,91,
185572,51,24,
185572,52,507,
185572,59,9,
185572,60,82,
185590,1,23375,All Students
185590,2,18712,Undergrad
185590,3,18376,
185590,4,4192,
185590,5,14184,
185590,11,336,
185590,12,4663,Graduate
185590,19,1478,
185590,20,12706,
185590,21,19449,
185590,22,17222,
185590,23,17181,
185590,24,4176,
185590,25,13005,
185590,31,41,
185590,32,2227,
185590,39,1371,
185590,40,11634,
185590,41,3926,
185590,42,1490,
185590,43,1195,
185590,44,16,
185590,45,1179,
185590,51,295,
185590,52,2436,
185590,59,107,
185590,60,1072,
185679,1,188,All Students
185679,2,188,Undergrad
185679,3,188,
185679,4,37,
185679,5,151,
185679,20,151,
185679,21,45,
185679,22,45,
185679,23,45,
185679,24,16,
185679,25,29,
185679,40,29,
185679,41,143,
185679,42,143,
185679,43,143,
185679,44,21,
185679,45,122,
185679,60,122,
185721,1,618,All Students
185721,2,618,Undergrad
185721,3,618,
185721,4,190,
185721,5,428,
185721,19,153,
185721,20,275,
185721,21,363,
185721,22,363,
185721,23,363,
185721,24,174,
185721,25,189,
185721,39,83,
185721,40,106,
185721,41,255,
185721,42,255,
185721,43,255,
185721,44,16,
185721,45,239,
185721,59,70,
185721,60,169,
185758,1,129,All Students
185758,12,129,Graduate
185758,21,45,
185758,32,45,
185758,41,84,
185758,52,84,
185767,1,271,All Students
185767,2,271,Undergrad
185767,3,271,
185767,4,43,
185767,5,228,
185767,20,228,
185767,21,155,
185767,22,155,
185767,23,155,
185767,24,39,
185767,25,116,
185767,40,116,
185767,41,116,
185767,42,116,
185767,43,116,
185767,44,4,
185767,45,112,
185767,60,112,
185828,1,13247,All Students
185828,2,10200,Undergrad
185828,3,9019,
185828,4,1556,
185828,5,7463,
185828,11,1181,
185828,12,3047,Graduate
185828,19,716,
185828,20,6747,
185828,21,10621,
185828,22,8605,
185828,23,8386,
185828,24,1554,
185828,25,6832,
185828,31,219,
185828,32,2016,
185828,39,656,
185828,40,6176,
185828,41,2626,
185828,42,1595,
185828,43,633,
185828,44,2,
185828,45,631,
185828,51,962,
185828,52,1031,
185828,59,60,
185828,60,571,
185873,1,7095,All Students
185873,2,7095,Undergrad
185873,3,5424,
185873,4,1644,
185873,5,3780,
185873,11,1671,
185873,19,195,
185873,20,3585,
185873,21,3043,
185873,22,3043,
185873,23,2914,
185873,24,1213,
185873,25,1701,
185873,31,129,
185873,39,98,
185873,40,1603,
185873,41,4052,
185873,42,4052,
185873,43,2510,
185873,44,431,
185873,45,2079,
185873,51,1542,
185873,59,97,
185873,60,1982,
185970,1,120,All Students
185970,2,120,Undergrad
185970,3,120,
185970,4,29,
185970,5,91,
185970,20,91,
185970,21,108,
185970,22,108,
185970,23,108,
185970,24,29,
185970,25,79,
185970,40,79,
185970,41,12,
185970,42,12,
185970,43,12,
185970,45,12,
185970,60,12,
186016,1,441,All Students
186016,2,441,Undergrad
186016,3,441,
186016,4,2,
186016,5,439,
186016,20,439,
186016,21,258,
186016,22,258,
186016,23,258,
186016,24,1,
186016,25,257,
186016,40,257,
186016,41,183,
186016,42,183,
186016,43,183,
186016,44,1,
186016,45,182,
186016,60,182,
186034,1,4782,All Students
186034,2,4782,Undergrad
186034,3,4260,
186034,4,609,
186034,5,3651,
186034,11,522,
186034,19,149,
186034,20,3502,
186034,21,1745,
186034,22,1745,
186034,23,1605,
186034,24,345,
186034,25,1260,
186034,31,140,
186034,39,59,
186034,40,1201,
186034,41,3037,
186034,42,3037,
186034,43,2655,
186034,44,264,
186034,45,2391,
186034,51,382,
186034,59,90,
186034,60,2301,
186052,1,875,All Students
186052,2,875,Undergrad
186052,3,875,
186052,4,317,
186052,5,558,
186052,20,558,
186052,21,628,
186052,22,628,
186052,23,628,
186052,24,266,
186052,25,362,
186052,40,362,
186052,41,247,
186052,42,247,
186052,43,247,
186052,44,51,
186052,45,196,
186052,60,196,
186122,1,302,All Students
186122,12,302,Graduate
186122,21,267,
186122,32,267,
186122,41,35,
186122,52,35,
186131,1,9137,All Students
186131,2,5813,Undergrad
186131,3,5709,
186131,4,1407,
186131,5,4302,
186131,11,104,
186131,12,3324,Graduate
186131,19,34,
186131,20,4268,
186131,21,9047,
186131,22,5726,
186131,23,5709,
